corridor_id,corridor_name,treatment_id,treatment_name,uncertainty_scenario,demand_risk_rank,demand_risk_percentile,physical_applicability_status,relevant_forecast_crashes,cmf_id,cmf,cmf_standard_error,crashes_averted_total,crashes_averted_k,crashes_averted_a,crashes_averted_b,crashes_averted_c,crashes_averted_o,annual_monetary_benefit,useful_life_years,real_discount_rate,present_value_factor,present_value_benefit,capital_project_cost,net_present_benefit,benefit_cost_ratio,equity_area_flag,required_governance_labels
HCC027,Cottage Grove,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,27,0.395349,UNKNOWN,12.097728,175,0.6114,0.035,3.525883,0.094468,0.594181,1.870513,0.56392,0.4028,3364431.8699,20,0.03,14.877475,50054250.5642,60000.0,49994250.5642,834.237509,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,27,0.395349,UNKNOWN,239.9107,3006,0.71,0.026,52.180577,0.137737,1.311149,5.475319,3.078805,42.115827,7932518.9752,20,0.03,14.877475,118015851.6338,454230.0,117561621.6338,259.815185,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,27,0.395349,UNKNOWN,239.9107,3006,0.76096,0.026,28.674127,0.075689,0.720499,3.008782,1.691856,23.143373,4359055.9444,20,0.03,14.877475,64851745.2289,363384.0,64488361.2289,178.466155,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,27,0.395349,UNKNOWN,239.9107,3006,0.65904,0.026,81.799952,0.215921,2.055399,8.583287,4.826434,66.022126,12435272.045,20,0.03,14.877475,185005447.2325,484512.0,184520935.2325,381.838731,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,27,0.395349,UNKNOWN,12.097728,9024,0.53,0.031,2.274373,0.060936,0.383277,1.206576,0.363757,0.259827,2170228.8267,10,0.03,8.530203,18512492.094,90000.0,18422492.094,205.694357,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,27,0.395349,UNKNOWN,12.097728,9024,0.59076,0.031,0.990175,0.026529,0.166864,0.525297,0.158366,0.113119,944834.516,10,0.03,8.530203,8059630.0687,54000.0,8005630.0687,149.252409,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC027,Cottage Grove,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,27,0.395349,UNKNOWN,12.097728,9024,0.46924,0.031,3.852594,0.103221,0.649239,2.043837,0.616174,0.440124,3676182.9321,10,0.03,8.530203,31358586.076,126000.0,31232586.076,248.877667,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_001,Pedestrian Refuge Islands & Medians,BASE,36,0.186047,UNKNOWN,8.600604,175,0.68,0.035,1.376097,0.00781,0.206646,0.776469,0.236468,0.148703,826462.6148,20,0.03,14.877475,12295676.7747,45000.0,12250676.7747,273.237262,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,36,0.186047,UNKNOWN,8.600604,175,0.7486,0.035,0.540548,0.003068,0.081173,0.305007,0.092888,0.058412,324644.8459,20,0.03,14.877475,4829895.533,36000.0,4793895.533,134.163765,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,36,0.186047,UNKNOWN,8.600604,175,0.6114,0.035,2.506646,0.014227,0.376419,1.414387,0.430741,0.270872,1505453.3068,20,0.03,14.877475,22397343.7248,48000.0,22349343.7248,466.611328,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,36,0.186047,UNKNOWN,163.8207,3006,0.71,0.026,35.631002,0.011258,0.75156,3.943801,2.015102,28.86071,3910573.0516,20,0.03,14.877475,58179452.2656,339300.0,57840152.2656,171.469061,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,36,0.186047,UNKNOWN,163.8207,3006,0.76096,0.026,19.57985,0.006187,0.412995,2.167187,1.107333,15.859458,2148927.3155,20,0.03,14.877475,31970612.114,271440.0,31699172.114,117.781506,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,36,0.186047,UNKNOWN,163.8207,3006,0.65904,0.026,55.856306,0.017649,1.17817,6.182429,3.158939,45.242977,6130340.1733,20,0.03,14.877475,91203981.8137,361920.0,90842061.8137,252.000392,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,36,0.186047,UNKNOWN,8.600604,9024,0.53,0.031,1.616914,0.009177,0.242809,0.912351,0.27785,0.174726,971093.5724,10,0.03,8.530203,8283625.1459,67500.0,8216125.1459,122.720373,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,36,0.186047,UNKNOWN,8.600604,9024,0.59076,0.031,0.703942,0.003995,0.10571,0.397203,0.120965,0.076069,422776.9506,10,0.03,8.530203,3606373.1433,54000.0,3552373.1433,66.784688,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC028,Ashland,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,36,0.186047,UNKNOWN,8.600604,9024,0.46924,0.031,2.738914,0.015546,0.411298,1.545445,0.470654,0.295971,1644949.8653,10,0.03,8.530203,14031756.0078,90000.0,13941756.0078,155.9084,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_001,Pedestrian Refuge Islands & Medians,BASE,31,0.302326,UNKNOWN,9.963638,175,0.68,0.035,1.594182,0.027141,0.195702,0.874164,0.299689,0.197487,1168185.5071,20,0.03,14.877475,17379650.5142,45000.0,17334650.5142,386.214456,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,31,0.302326,UNKNOWN,9.963638,175,0.7486,0.035,0.626215,0.010661,0.076874,0.343383,0.117721,0.077575,458877.8695,20,0.03,14.877475,6826943.9676,36000.0,6790943.9676,189.637332,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,31,0.302326,UNKNOWN,9.963638,175,0.6114,0.035,2.903902,0.049438,0.356484,1.592344,0.545902,0.359734,2127922.9128,20,0.03,14.877475,31658119.6397,48000.0,31610119.6397,659.544159,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,31,0.302326,UNKNOWN,215.4951,3006,0.71,0.026,46.870138,0.06622,0.778711,5.422465,2.718482,37.837499,5709788.2147,20,0.03,14.877475,84947230.6221,337920.0,84609310.6221,251.382666,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,31,0.302326,UNKNOWN,215.4951,3006,0.76096,0.026,25.755949,0.036389,0.427915,2.979738,1.493853,20.792358,3137627.0686,20,0.03,14.877475,46679967.8343,270336.0,46409631.8343,172.673887,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,31,0.302326,UNKNOWN,215.4951,3006,0.65904,0.026,73.475137,0.103808,1.220732,8.500431,4.261579,59.315281,8950847.7686,20,0.03,14.877475,133166012.6571,360448.0,132805564.6571,369.445836,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,31,0.302326,UNKNOWN,9.963638,9024,0.53,0.031,1.873164,0.03189,0.22995,1.027143,0.352134,0.232047,1372617.9708,10,0.03,8.530203,11708709.7086,67500.0,11641209.7086,173.462366,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,31,0.302326,UNKNOWN,9.963638,9024,0.59076,0.031,0.815504,0.013884,0.100111,0.447179,0.153306,0.101024,597585.2962,10,0.03,8.530203,5097523.7885,54000.0,5043523.7885,94.398589,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC029,79th,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,31,0.302326,UNKNOWN,9.963638,9024,0.46924,0.031,3.17298,0.054019,0.389516,1.739892,0.596485,0.393068,2325098.024,10,0.03,8.530203,19833557.7605,90000.0,19743557.7605,220.372864,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_001,Pedestrian Refuge Islands & Medians,BASE,16,0.651163,UNKNOWN,7.426356,175,0.68,0.035,1.188217,0.021951,0.294907,0.629129,0.161385,0.080845,1129871.3135,20,0.03,14.877475,16809632.0626,60000.0,16749632.0626,280.160534,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,16,0.651163,UNKNOWN,7.426356,175,0.7486,0.035,0.466746,0.008623,0.115843,0.24713,0.063394,0.031757,443827.5753,20,0.03,14.877475,6603033.5946,36000.0,6567033.5946,183.4176,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,16,0.651163,UNKNOWN,7.426356,175,0.6114,0.035,2.164411,0.039986,0.537191,1.145998,0.293973,0.147264,2058131.2146,20,0.03,14.877475,30619795.4041,60000.0,30559795.4041,510.329923,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,16,0.651163,UNKNOWN,308.7631,3006,0.71,0.026,67.15604,0.05907,1.437442,6.964762,4.656175,53.95888,7999175.7157,20,0.03,14.877475,119007535.6147,452370.0,118555165.6147,263.075658,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,16,0.651163,UNKNOWN,308.7631,3006,0.76096,0.026,36.903402,0.03246,0.789899,3.827257,2.558649,29.651335,4395684.9726,20,0.03,14.877475,65396692.6743,361896.0,65034796.6743,180.705763,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,16,0.651163,UNKNOWN,308.7631,3006,0.65904,0.026,105.27597,0.092601,2.25338,10.918185,7.29917,84.587678,12539765.2967,20,0.03,14.877475,186560042.9571,482528.0,186077514.9571,386.630502,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,16,0.651163,UNKNOWN,7.426356,9024,0.53,0.031,1.396155,0.025793,0.346515,0.739227,0.189628,0.094992,1327598.7934,10,0.03,8.530203,11324686.9936,90000.0,11234686.9936,125.829855,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,16,0.651163,UNKNOWN,7.426356,9024,0.59076,0.031,0.607832,0.011229,0.150859,0.321831,0.082557,0.041356,577985.6704,10,0.03,8.530203,4930335.0056,54000.0,4876335.0056,91.3025,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC030,87th,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,16,0.651163,UNKNOWN,7.426356,9024,0.46924,0.031,2.364967,0.043691,0.586967,1.252187,0.321213,0.160909,2248839.3689,10,0.03,8.530203,19183055.964,126000.0,19057055.964,152.246476,True,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_001,Pedestrian Refuge Islands & Medians,BASE,17,0.627907,UNKNOWN,2.648817,175,0.68,0.035,0.423811,0.010386,0.07034,0.209276,0.084029,0.04978,384445.2939,20,0.03,14.877475,5719575.1945,45000.0,5674575.1945,127.101671,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,17,0.627907,UNKNOWN,2.648817,175,0.7486,0.035,0.166478,0.00408,0.02763,0.082206,0.033008,0.019554,151014.917,20,0.03,14.877475,2246720.6311,36000.0,2210720.6311,62.408906,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,17,0.627907,UNKNOWN,2.648817,175,0.6114,0.035,0.771998,0.018919,0.128128,0.381209,0.153065,0.090677,700291.1306,20,0.03,14.877475,10418563.6902,48000.0,10370563.6902,217.05341,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,17,0.627907,UNKNOWN,298.6259,3006,0.71,0.026,64.951133,0.118006,0.997815,6.712283,3.732961,53.363513,7895211.2175,20,0.03,14.877475,117460806.4058,302730.0,117158076.4058,388.005174,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,17,0.627907,UNKNOWN,298.6259,3006,0.76096,0.026,35.691768,0.064846,0.548316,3.688515,2.051327,29.32417,4338554.6883,20,0.03,14.877475,64546738.3063,242184.0,64304554.3063,266.519416,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,17,0.627907,UNKNOWN,298.6259,3006,0.65904,0.026,101.819487,0.18499,1.564206,10.522391,5.85191,83.65436,12376787.2032,20,0.03,14.877475,184135340.4695,322912.0,183812428.4695,570.233811,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,17,0.627907,UNKNOWN,2.648817,9024,0.53,0.031,0.497978,0.012204,0.082649,0.245899,0.098734,0.058491,451723.2203,10,0.03,8.530203,3853290.695,67500.0,3785790.695,57.085788,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,17,0.627907,UNKNOWN,2.648817,9024,0.59076,0.031,0.2168,0.005313,0.035982,0.107055,0.042985,0.025465,196662.9901,10,0.03,8.530203,1677575.1958,54000.0,1623575.1958,31.066207,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC031,Stony Island,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,17,0.627907,UNKNOWN,2.648817,9024,0.46924,0.031,0.843532,0.020672,0.140001,0.416532,0.167248,0.099079,765180.6906,10,0.03,8.530203,6527146.4977,90000.0,6437146.4977,72.52385,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_001,Pedestrian Refuge Islands & Medians,BASE,2,0.976744,UNKNOWN,27.830761,175,0.68,0.035,4.452922,0.012388,0.606073,2.467522,0.591577,0.775362,2314077.996,20,0.03,14.877475,34427637.2103,75000.0,34352637.2103,459.035163,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,2,0.976744,UNKNOWN,27.830761,175,0.7486,0.035,1.749163,0.004866,0.238073,0.969273,0.232379,0.304572,908998.7628,20,0.03,14.877475,13523606.2417,54000.0,13469606.2417,250.437153,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,2,0.976744,UNKNOWN,27.830761,175,0.6114,0.035,8.111275,0.022566,1.104,4.494745,1.077594,1.412371,4215237.6995,20,0.03,14.877475,62712092.9058,84000.0,62628092.9058,746.572535,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,2,0.976744,UNKNOWN,831.0413,3006,0.71,0.026,180.751661,0.092334,2.878616,12.762153,7.335403,157.48724,15636575.8438,20,0.03,14.877475,232632764.02,691950.0,231940814.02,336.198806,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,2,0.976744,UNKNOWN,831.0413,3006,0.76096,0.026,99.326154,0.050739,1.581849,7.013023,4.03093,86.541954,8592568.0223,20,0.03,14.877475,127835714.7387,553560.0,127282154.7387,230.933801,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,2,0.976744,UNKNOWN,831.0413,3006,0.65904,0.026,283.35212,0.144746,4.512611,20.006362,11.499213,246.882067,24512399.5389,20,0.03,14.877475,364682607.9092,738080.0,363944527.9092,494.096315,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,BASE,2,0.976744,UNKNOWN,27.830761,9024,0.53,0.031,5.232183,0.014556,0.712136,2.899338,0.695102,0.911051,2719041.6453,10,0.03,8.530203,23193976.7558,112500.0,23081476.7558,206.168682,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,CONSERVATIVE,2,0.976744,UNKNOWN,27.830761,9024,0.59076,0.031,2.277892,0.006337,0.310037,1.262261,0.302621,0.396637,1183766.5988,10,0.03,8.530203,10097769.1995,81000.0,10016769.1995,124.663817,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC032,Michigan,TRT_004,RRFB at Uncontrolled Marked Pedestrian Crossing,OPTIMISTIC,2,0.976744,UNKNOWN,27.830761,9024,0.46924,0.031,8.862873,0.024657,1.206298,4.911232,1.177444,1.543242,4605825.1393,10,0.03,8.530203,39288622.6689,180000.0,39108622.6689,218.270126,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC033,Orleans,TRT_001,Pedestrian Refuge Islands & Medians,BASE,41,0.069767,UNKNOWN,2.285599,175,0.68,0.035,0.365696,0.00483,0.073534,0.183087,0.063165,0.041081,286573.3488,20,0.03,14.877475,4263487.793,15000.0,4248487.793,284.23252,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC033,Orleans,TRT_001,Pedestrian Refuge Islands & Medians,CONSERVATIVE,41,0.069767,UNKNOWN,2.285599,175,0.7486,0.035,0.14365,0.001897,0.028885,0.071919,0.024812,0.016137,112569.5936,20,0.03,14.877475,1674751.2987,18000.0,1656751.2987,93.041739,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC033,Orleans,TRT_001,Pedestrian Refuge Islands & Medians,OPTIMISTIC,41,0.069767,UNKNOWN,2.285599,175,0.6114,0.035,0.666138,0.008798,0.133946,0.333504,0.115059,0.074831,522011.2657,20,0.03,14.877475,7766209.483,12000.0,7754209.483,647.184124,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC033,Orleans,TRT_002,Road Diet (4-to-3 Lane Conversion),BASE,41,0.069767,NOT_APPLICABLE,101.3864,3006,0.71,0.026,22.051564,0.006907,0.164301,1.553744,0.723429,19.538263,1488870.1828,20,0.03,14.877475,22150628.7156,86490.0,22064138.7156,256.10624,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC033,Orleans,TRT_002,Road Diet (4-to-3 Lane Conversion),CONSERVATIVE,41,0.069767,NOT_APPLICABLE,101.3864,3006,0.76096,0.026,12.117715,0.003795,0.090286,0.853809,0.397537,10.736613,818159.8356,20,0.03,14.877475,12172152.3866,69192.0,12102960.3866,175.918493,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
HCC033,Orleans,TRT_002,Road Diet (4-to-3 Lane Conversion),OPTIMISTIC,41,0.069767,NOT_APPLICABLE,101.3864,3006,0.65904,0.026,34.568741,0.010827,0.257563,2.4357,1.134071,30.62881,2334000.8163,20,0.03,14.877475,34724038.4684,92256.0,34631782.4684,376.387861,False,PROVISIONAL_SCENARIO; ENGINEERING_REVIEW_REQUIRED; ANALYST_DEFINED_COST_SCENARIO; ANALYST_DEFINED_ECONOMIC_SCENARIO
